Amplitude
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-5e-324
-4.773e-321
-4.68686e-318
-4.45537012e-315
-4.098800485434e-312
-3.64922676529533e-309
-3.1442422977467195e-306
-2.621816193452349e-303
-2.115726661725711e-300
-1.652296405060087e-297
-1.2487843245951519e-294
-9.133936769573714e-292
-6.465463208357408e-289
-4.4290682250618845e-286
-2.9362712800837544e-283
-1.883870589003531e-280
-1.1697068582494773e-277
-7.028685128595979e-275
-4.087353706056754e-272
-2.3002838848607566e-269
-1.2528288152321312e-266
-6.60348372842868e-264
-3.3684148399979022e-261
-1.6628348334504746e-258
-7.944082338110825e-256
-3.6729028539832195e-253
-1.6434111459347413e-250
-7.116297508281696e-248
-2.9821744555013493e-245
-1.2094365165113872e-242
-4.74683559141227e-240
-1.8030027308807715e-237
-6.62765144930163e-235
-2.3577297222163086e-232
-8.117073111175591e-230
-2.7044314558471513e-227
-8.720142484665796e-225
-2.7210859845650378e-222
-8.217354655167822e-220
-2.4015568878717367e-217
-6.792424310058083e-215
-1.859207310073745e-212
-4.924950961635436e-210
-1.2625456339595622e-207
-3.1322999234071222e-205
-7.520568597450267e-203
-1.747467452968583e-200
-3.9295117882011404e-198
-8.551438522801849e-196
-1.8009880924683713e-193
-3.670739680755451e-191
-7.240480918358682e-189
-1.3821409095498707e-186
-2.553338017834862e-184
-4.56494325432005e-182
-7.898298382341344e-180
-1.3225215923427848e-177
-2.1431032148591882e-175
-3.36089144975139e-173
-5.100784380495571e-171
-7.491875070752172e-169
-1.0649155523857388e-166
-1.4649098330507076e-164
-1.9501934806267296e-162
-2.512555062175468e-160
-3.132741478802055e-158
-3.7801114836944326e-156
-4.4142379574322673e-154
